WigleWifi-1.4,appRelease=2.26,model=SM-A520F,release=7.0,device=a5y17lte,display=NRD90M.A520FXXU2BQIH,board=universal7880,brand=samsung
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
42502_811_3868449,GOLAN T,UNKNOWN;il,2017-11-09 15:33:25,0,-105,32.1023417590186,35.20720534957945,714,468,GSM
54:e6:fc:a4:a9:2a,AUC,[ESS],2017-11-09 15:33:31,1,-53,32.1035490045324,35.207286486402154,713,478,WIFI
ec:8c:a2:08:d7:68,Ariel_University,[ESS][BLE],2017-11-09 15:33:31,6,-66,32.1035490045324,35.207286486402154,713,478,WIFI
ec:8c:a2:09:86:d8,Ariel_University,[ESS][BLE],2017-11-09 15:33:31,6,-73,32.1035490045324,35.207286486402154,713,478,WIFI
ec:8c:a2:09:93:b8,Ariel_University,[ESS][BLE],2017-11-09 15:33:31,11,-65,32.1035490045324,35.207286486402154,713,478,WIFI
ec:8c:a2:09:8c:c8,Ariel_University,[ESS][BLE],2017-11-09 15:33:31,6,-88,32.1035490045324,35.207286486402154,713,478,WIFI
ec:8c:a2:09:93:bc,Ariel_University,[ESS][BLE],2017-11-09 15:33:31,48,-85,32.1035490045324,35.207286486402154,713,478,WIFI
ec:8c:a2:08:a9:38,Ariel_University,[ESS][BLE],2017-11-09 15:33:31,6,-88,32.1035490045324,35.207286486402154,713,478,WIFI
42502_811_3868449,GOLAN T,UNKNOWN;il,2017-11-09 15:33:31,0,-105,32.1035490045324,35.207286486402154,713,478,GSM
54:e6:fc:a4:a9:2a,AUC,[ESS],2017-11-09 15:33:35,1,-45,32.10322609171271,35.2075136359781,695,494,WIFI
ec:8c:a2:09:86:d8,Ariel_University,[ESS][BLE],2017-11-09 15:33:44,6,-66,32.102854773402214,35.20707651972771,706,488,WIFI
ec:8c:a2:08:d7:6c,Ariel_University,[ESS][BLE],2017-11-09 15:33:44,58,-83,32.102854773402214,35.20707651972771,706,488,WIFI
ec:8c:a2:08:d7:68,Ariel_University,[ESS][BLE],2017-11-09 15:33:49,6,-65,32.10244502406567,35.20704877562821,727,483,WIFI
ec:8c:a2:09:93:b8,Ariel_University,[ESS][BLE],2017-11-09 15:33:49,11,-65,32.10244502406567,35.20704877562821,727,483,WIFI
ec:8c:a2:09:8c:c8,Ariel_University,[ESS][BLE],2017-11-09 15:33:49,6,-87,32.10244502406567,35.20704877562821,727,483,WIFI
ec:8c:a2:09:93:bc,Ariel_University,[ESS][BLE],2017-11-09 15:33:49,48,-86,32.10244502406567,35.20704877562821,727,483,WIFI
ec:8c:a2:08:a9:38,Ariel_University,[ESS][BLE],2017-11-09 15:33:49,6,-86,32.10244502406567,35.20704877562821,727,483,WIFI
42502_811_3868449,GOLAN T,UNKNOWN;il,2017-11-09 15:33:49,0,-105,32.10244502406567,35.20704877562821,727,483,GSM
ec:8c:a2:89:93:b7,,[WPA2-PSK-CCMP][ESS][BLE],2017-11-09 15:33:58,48,-85,32.102883188053966,35.207199063152075,689,483,WIFI
ec:8c:a2:08:d7:68,Ariel_University,[ESS][BLE],2017-11-09 15:34:03,6,-65,32.10353823378682,35.20768554881215,666,493,WIFI
ec:8c:a2:09:93:b8,Ariel_University,[ESS][BLE],2017-11-09 15:34:03,11,-64,32.10353823378682,35.20768554881215,666,493,WIFI
ec:8c:a2:09:8c:c8,Ariel_University,[ESS][BLE],2017-11-09 15:34:03,6,-86,32.10353823378682,35.20768554881215,666,493,WIFI
ec:8c:a2:09:93:bc,Ariel_University,[ESS][BLE],2017-11-09 15:34:03,48,-85,32.10353823378682,35.20768554881215,666,493,WIFI
ec:8c:a2:08:a9:38,Ariel_University,[ESS][BLE],2017-11-09 15:34:03,6,-86,32.10353823378682,35.20768554881215,666,493,WIFI
42502_811_3868449,GOLAN T,UNKNOWN;il,2017-11-09 15:34:03,0,-103,32.10353823378682,35.20768554881215,666,493,GSM
54:e6:fc:a4:a9:2a,AUC,[ESS],2017-11-09 15:34:09,1,-47,32.10173545405269,35.20685917697847,708,499,WIFI
ec:8c:a2:08:d7:68,Ariel_University,[ESS][BLE],2017-11-09 15:34:09,6,-65,32.10173545405269,35.20685917697847,708,499,WIFI
ec:8c:a2:09:86:d8,Ariel_University,[ESS][BLE],2017-11-09 15:34:09,6,-65,32.10173545405269,35.20685917697847,708,499,WIFI
ec:8c:a2:09:93:b8,Ariel_University,[ESS][BLE],2017-11-09 15:34:09,11,-66,32.10173545405269,35.20685917697847,708,499,WIFI
ec:8c:a2:09:8c:c8,Ariel_University,[ESS][BLE],2017-11-09 15:34:09,6,-87,32.10173545405269,35.20685917697847,708,499,WIFI
ec:8c:a2:09:93:bc,Ariel_University,[ESS][BLE],2017-11-09 15:34:09,48,-85,32.10173545405269,35.20685917697847,708,499,WIFI
ec:8c:a2:08:a9:38,Ariel_University,[ESS][BLE],2017-11-09 15:34:09,6,-86,32.10173545405269,35.20685917697847,708,499,WIFI
ec:8c:a2:08:d7:6c,Ariel_University,[ESS][BLE],2017-11-09 15:34:09,58,-86,32.10173545405269,35.20685917697847,708,499,WIFI
ec:8c:a2:88:d7:67,,[WPA2-PSK-CCMP][ESS][BLE],2017-11-09 15:34:09,58,-87,32.10173545405269,35.20685917697847,708,499,WIFI
42502_811_3868449,GOLAN T,UNKNOWN;il,2017-11-09 15:34:09,0,-105,32.10173545405269,35.20685917697847,708,499,GSM
ec:8c:a2:09:8e:d8,Ariel_University,[ESS][BLE],2017-11-09 15:34:09,1,-87,32.10173545405269,35.20685917697847,708,499,WIFI
ec:8c:a2:08:d7:68,Ariel_University,[ESS][BLE],2017-11-09 15:40:53,6,-68,32.103486601263285,35.2073479257524,688,34,WIFI
ec:8c:a2:09:86:d8,Ariel_University,[ESS][BLE],2017-11-09 15:40:53,6,-73,32.103486601263285,35.2073479257524,688,34,WIFI
ec:8c:a2:08:d7:6c,Ariel_University,[ESS][BLE],2017-11-09 15:40:53,58,-70,32.103486601263285,35.2073479257524,688,34,WIFI
ec:8c:a2:09:8e:d8,Ariel_University,[ESS][BLE],2017-11-09 15:40:53,1,-71,32.103486601263285,35.2073479257524,688,34,WIFI
ec:8c:a2:09:8e:dc,Ariel_University,[ESS][BLE],2017-11-09 15:40:53,44,-77,32.103486601263285,35.2073479257524,688,34,WIFI
ec:8c:a2:09:86:dc,Ariel_University,[ESS][BLE],2017-11-09 15:40:53,40,-80,32.103486601263285,35.2073479257524,688,34,WIFI
ec:8c:a2:26:ae:28,Ariel_University,[ESS][BLE],2017-11-09 15:40:53,6,-55,32.103486601263285,35.2073479257524,688,34,WIFI
ec:8c:a2:09:89:e8,Ariel_University,[ESS][BLE],2017-11-09 15:40:53,6,-83,32.103486601263285,35.2073479257524,688,34,WIFI
ec:8c:a2:26:b0:58,Ariel_University,[ESS][BLE],2017-11-09 15:40:53,11,-78,32.103486601263285,35.2073479257524,688,34,WIFI
ec:8c:a2:88:d7:67,,[WPA2-PSK-CCMP][ESS][BLE],2017-11-09 15:40:53,58,-66,32.103486601263285,35.2073479257524,688,34,WIFI
a0:8c:fd:0a:14:5b,DIRECT-F1-HP DeskJet 3630 series,[WPA2-PSK-CCMP][ESS],2017-11-09 15:40:53,6,-82,32.103486601263285,35.2073479257524,688,34,WIFI
ec:8c:a2:08:a3:b8,Ariel_University,[ESS][BLE],2017-11-09 15:40:53,11,-77,32.103486601263285,35.2073479257524,688,34,WIFI
ec:8c:a2:08:99:68,Ariel_University,[ESS][BLE],2017-11-09 15:40:53,11,-80,32.103486601263285,35.2073479257524,688,34,WIFI
ec:8c:a2:08:77:48,Ariel_University,[ESS][BLE],2017-11-09 15:40:53,6,-89,32.103486601263285,35.2073479257524,688,34,WIFI
42502_811_3868449,GOLAN T,UNKNOWN;il,2017-11-09 15:40:53,0,-99,32.103486601263285,35.2073479257524,688,34,GSM
ec:8c:a2:26:b0:58,Ariel_University,[ESS][BLE],2017-11-09 15:40:57,11,-69,32.1034816140309,35.20736753940582,688,29,WIFI
ec:8c:a2:89:86:d7,,[WPA2-PSK-CCMP][ESS][BLE],2017-11-09 15:40:57,40,-75,32.1034816140309,35.20736753940582,688,29,WIFI
ec:8c:a2:09:86:48,Ariel_University,[ESS][BLE],2017-11-09 15:40:57,11,-81,32.1034816140309,35.20736753940582,688,29,WIFI
ec:8c:a2:08:7a:18,Ariel_University,[ESS][BLE],2017-11-09 15:40:57,1,-81,32.1034816140309,35.20736753940582,688,29,WIFI
ec:8c:a2:08:7a:1c,Ariel_University,[ESS][BLE],2017-11-09 15:40:57,36,-89,32.1034816140309,35.20736753940582,688,29,WIFI
00:27:19:e3:2d:fe,AUC_51_3,[ESS],2017-11-09 15:40:57,1,-84,32.1034816140309,35.20736753940582,688,29,WIFI
42502_811_3868449,GOLAN T,UNKNOWN;il,2017-11-09 15:41:02,0,-93,32.103461204096675,35.20738120190799,684,24,GSM
ec:8c:a2:08:d7:6c,Ariel_University,[ESS][BLE],2017-11-09 15:41:06,58,-65,32.10345621686429,35.20734239369631,686,23,WIFI
1c:b9:c4:15:36:78,Ariel_University,[ESS][BLE],2017-11-09 15:41:06,1,-91,32.10345621686429,35.20734239369631,686,23,WIFI
ec:8c:a2:08:99:6c,Ariel_University,[ESS][BLE],2017-11-09 15:41:11,36,-91,32.10347218438983,35.207330575212836,683,21,WIFI
ec:8c:a2:08:96:48,Ariel_University,[ESS][BLE],2017-11-09 15:41:15,6,-91,32.10347218438983,35.207330575212836,683,20,WIFI
ec:8c:a2:08:d7:68,Ariel_University,[ESS][BLE],2017-11-09 15:41:24,6,-62,32.10347034037113,35.20733225159347,683,18,WIFI
a0:8c:fd:0a:14:5b,DIRECT-F1-HP DeskJet 3630 series,[WPA2-PSK-CCMP][ESS],2017-11-09 15:41:29,6,-72,32.10347943473607,35.20732345059514,684,20,WIFI
ec:8c:a2:08:96:48,Ariel_University,[ESS][BLE],2017-11-09 15:41:29,6,-84,32.10347943473607,35.20732345059514,684,20,WIFI
ec:8c:a2:08:a3:bc,Ariel_University,[ESS][BLE],2017-11-09 15:41:29,48,-88,32.10347943473607,35.20732345059514,684,20,WIFI
ec:8c:a2:09:86:dc,Ariel_University,[ESS][BLE],2017-11-09 15:41:47,40,-75,32.10351258516312,35.207212725654244,681,21,WIFI
ec:8c:a2:09:86:d8,Ariel_University,[ESS][BLE],2017-11-09 15:41:51,6,-64,32.10351103451103,35.20722538232803,682,21,WIFI
ec:8c:a2:08:ab:d8,Ariel_University,[ESS][BLE],2017-11-09 15:41:51,1,-90,32.10351103451103,35.20722538232803,682,21,WIFI
ec:8c:a2:89:f2:b7,,[WPA2-PSK-CCMP][ESS][BLE],2017-11-09 15:42:08,36,-88,32.103424365632236,35.207417495548725,681,52,WIFI
ec:8c:a2:09:f2:bc,Ariel_University,[ESS][BLE],2017-11-09 15:42:08,36,-87,32.103424365632236,35.207417495548725,681,52,WIFI
ec:8c:a2:09:f2:b8,Ariel_University,[ESS][BLE],2017-11-09 15:42:08,1,-83,32.103424365632236,35.207417495548725,681,52,WIFI
ec:8c:a2:09:f2:b8,Ariel_University,[ESS][BLE],2017-11-09 15:42:14,1,-76,32.1034657722339,35.20734993740916,680,67,WIFI
ec:8c:a2:09:86:4c,Ariel_University,[ESS][BLE],2017-11-09 15:42:14,44,-82,32.1034657722339,35.20734993740916,680,67,WIFI
ec:8c:a2:09:86:48,Ariel_University,[ESS][BLE],2017-11-09 15:42:14,11,-75,32.1034657722339,35.20734993740916,680,67,WIFI
ec:8c:a2:09:86:48,Ariel_University,[ESS][BLE],2017-11-09 15:42:14,11,-67,32.1034657722339,35.20734993740916,680,67,WIFI
1c:b9:c4:15:36:88,Ariel_University,[ESS][BLE],2017-11-09 15:42:14,6,-93,32.1034657722339,35.20734993740916,680,67,WIFI
ec:8c:a2:09:89:e8,Ariel_University,[ESS][BLE],2017-11-09 15:42:23,6,-74,32.10346279665828,35.207290509715676,677,22,WIFI
ec:8c:a2:89:8e:d7,,[WPA2-PSK-CCMP][ESS][BLE],2017-11-09 15:42:23,44,-76,32.10346279665828,35.207290509715676,677,22,WIFI
ec:8c:a2:88:7a:17,,[WPA2-PSK-CCMP][ESS][BLE],2017-11-09 15:42:23,36,-80,32.10346279665828,35.207290509715676,677,22,WIFI
ec:8c:a2:26:b0:58,Ariel_University,[ESS][BLE],2017-11-09 15:42:23,11,-56,32.10346279665828,35.207290509715676,677,22,WIFI
ec:8c:a2:08:7a:1c,Ariel_University,[ESS][BLE],2017-11-09 15:42:23,36,-80,32.10346279665828,35.207290509715676,677,22,WIFI
ec:8c:a2:09:89:ec,Ariel_University,[ESS][BLE],2017-11-09 15:42:23,36,-83,32.10346279665828,35.207290509715676,677,22,WIFI
1c:b9:c4:16:28:8c,Ariel_University,[ESS][BLE],2017-11-09 15:42:23,44,-86,32.10346279665828,35.207290509715676,677,22,WIFI
ec:8c:a2:09:8c:a8,Ariel_University,[ESS][BLE],2017-11-09 15:42:23,11,-87,32.10346279665828,35.207290509715676,677,22,WIFI
1c:b9:c4:16:28:88,Ariel_University,[ESS][BLE],2017-11-09 15:42:23,11,-88,32.10346279665828,35.207290509715676,677,22,WIFI
ec:8c:a2:08:7a:1c,Ariel_University,[ESS][BLE],2017-11-09 15:42:31,36,-73,32.10352017078549,35.20728346891701,675,10,WIFI
1c:b9:c4:16:28:88,Ariel_University,[ESS][BLE],2017-11-09 15:42:31,11,-78,32.10352017078549,35.20728346891701,675,10,WIFI
ec:8c:a2:08:7a:18,Ariel_University,[ESS][BLE],2017-11-09 15:42:31,1,-68,32.10352017078549,35.20728346891701,675,10,WIFI
ec:8c:a2:0a:08:28,Ariel_University,[ESS][BLE],2017-11-09 15:42:31,6,-84,32.10352017078549,35.20728346891701,675,10,WIFI
ec:8c:a2:09:84:f8,Ariel_University,[ESS][BLE],2017-11-09 15:42:31,1,-86,32.10352017078549,35.20728346891701,675,10,WIFI
ec:8c:a2:0a:11:98,Ariel_University,[ESS][BLE],2017-11-09 15:42:31,11,-87,32.10352017078549,35.20728346891701,675,10,WIFI
00:25:86:cc:07:b2,KCG_54,[ESS],2017-11-09 15:42:31,2,-86,32.10352017078549,35.20728346891701,675,10,WIFI
ae:ed:5c:d0:c2:53,DIRECT-VjDESKTOP-90MTLCSmsLC,[WPA2-PSK-CCMP][WPS][ESS],2017-11-09 15:42:36,36,-90,32.10354242473841,35.20726469345391,675,10,WIFI
3c:52:82:ef:d4:1e,DIRECT-1D-HP DeskJet 3630 series,[WPA2-PSK-CCMP][WPS][ESS][P2P],2017-11-09 15:42:36,6,-92,32.10354242473841,35.20726469345391,675,10,WIFI
ec:8c:a2:09:84:fc,Ariel_University,[ESS][BLE],2017-11-09 15:42:36,36,-74,32.10354242473841,35.20726469345391,675,10,WIFI
00:27:19:e3:2d:fe,AUC_51_3,[ESS],2017-11-09 15:42:36,1,-77,32.10354242473841,35.20726469345391,675,10,WIFI
ec:8c:a2:08:96:4c,Ariel_University,[ESS][BLE],2017-11-09 15:42:36,52,-86,32.10354242473841,35.20726469345391,675,10,WIFI
ec:8c:a2:08:ab:d8,Ariel_University,[ESS][BLE],2017-11-09 15:42:36,1,-81,32.10354242473841,35.20726469345391,675,10,WIFI
ec:8c:a2:08:96:ec,Ariel_University,[ESS][BLE],2017-11-09 15:42:36,44,-89,32.10354242473841,35.20726469345391,675,10,WIFI
ec:8c:a2:08:77:4c,Ariel_University,[ESS][BLE],2017-11-09 15:42:36,44,-91,32.10354242473841,35.20726469345391,675,10,WIFI
42502_811_3868449,GOLAN T,UNKNOWN;il,2017-11-09 15:42:36,0,-87,32.10354242473841,35.20726469345391,675,10,GSM
ec:8c:a2:09:8c:a8,Ariel_University,[ESS][BLE],2017-11-09 15:42:42,11,-82,32.103567235171795,35.207210294902325,676,9,WIFI
ec:8c:a2:09:84:f8,Ariel_University,[ESS][BLE],2017-11-09 15:42:42,1,-76,32.103567235171795,35.207210294902325,676,9,WIFI
ec:8c:a2:89:8c:a7,,[WPA2-PSK-CCMP][ESS][BLE],2017-11-09 15:42:42,36,-87,32.103567235171795,35.207210294902325,676,9,WIFI
ec:8c:a2:09:8c:ac,Ariel_University,[ESS][BLE],2017-11-09 15:42:42,36,-87,32.103567235171795,35.207210294902325,676,9,WIFI
ec:8c:a2:08:7a:1c,Ariel_University,[ESS][BLE],2017-11-09 15:42:48,36,-68,32.10361572448164,35.207156063988805,675,7,WIFI
ec:8c:a2:08:a3:bc,Ariel_University,[ESS][BLE],2017-11-09 15:42:48,48,-80,32.10361572448164,35.207156063988805,675,7,WIFI
ec:8c:a2:09:8c:ac,Ariel_University,[ESS][BLE],2017-11-09 15:42:48,36,-82,32.10361572448164,35.207156063988805,675,7,WIFI
ec:8c:a2:88:a3:b7,,[WPA2-PSK-CCMP][ESS][BLE],2017-11-09 15:42:48,48,-78,32.10361572448164,35.207156063988805,675,7,WIFI
ec:8c:a2:08:96:48,Ariel_University,[ESS][BLE],2017-11-09 15:42:48,6,-79,32.10361572448164,35.207156063988805,675,7,WIFI
1c:b9:c4:15:36:8c,Ariel_University,[ESS][BLE],2017-11-09 15:42:48,44,-90,32.10361572448164,35.207156063988805,675,7,WIFI
ec:8c:a2:88:7a:17,,[WPA2-PSK-CCMP][ESS][BLE],2017-11-09 15:42:54,36,-72,32.10363709833473,35.20711633376777,675,7,WIFI
ec:8c:a2:89:84:f7,,[WPA2-PSK-CCMP][ESS][BLE],2017-11-09 15:42:54,36,-82,32.10363709833473,35.20711633376777,675,7,WIFI
3c:52:82:ef:d4:1e,DIRECT-1D-HP DeskJet 3630 series,[WPA2-PSK-CCMP][WPS][ESS][P2P],2017-11-09 15:42:54,6,-83,32.10363709833473,35.20711633376777,675,7,WIFI
ec:8c:a2:08:a3:b8,Ariel_University,[ESS][BLE],2017-11-09 15:43:06,11,-72,32.10363579913974,35.20699689164758,676,7,WIFI
ec:8c:a2:09:84:f8,Ariel_University,[ESS][BLE],2017-11-09 15:43:06,1,-68,32.10363579913974,35.20699689164758,676,7,WIFI
1c:b9:c4:16:ec:5c,Ariel_University,[ESS][BLE],2017-11-09 15:43:06,48,-86,32.10363579913974,35.20699689164758,676,7,WIFI
00:25:86:cc:07:b2,KCG_54,[ESS],2017-11-09 15:43:12,2,-80,32.103688856586814,35.2069507073611,674,5,WIFI
1c:b9:c4:16:06:38,Ariel_University,[ESS][BLE],2017-11-09 15:43:17,6,-72,32.10374233312905,35.20693930797279,672,6,WIFI
00:25:86:cc:00:f8,AUC_54_R,[ESS],2017-11-09 15:43:25,5,-60,32.10379526484758,35.20689505152404,670,6,WIFI
1c:b9:c4:16:06:3c,Ariel_University,[ESS][BLE],2017-11-09 15:43:25,36,-85,32.10379526484758,35.20689505152404,670,6,WIFI
1c:b9:c4:16:04:dc,Ariel_University,[ESS][BLE],2017-11-09 15:43:25,36,-90,32.10379526484758,35.20689505152404,670,6,WIFI
1c:b9:c4:16:ec:58,Ariel_University,[ESS][BLE],2017-11-09 15:43:25,11,-84,32.10379526484758,35.20689505152404,670,6,WIFI
42502_811_3931936,GOLAN T,UNKNOWN;il,2017-11-09 15:43:25,0,-95,32.10379526484758,35.20689505152404,670,6,GSM
42502_811_3931936,GOLAN T,UNKNOWN;il,2017-11-09 15:43:27,0,-89,32.1038156747818,35.20688524469733,670,6,GSM
1c:b9:c4:16:ec:58,Ariel_University,[ESS][BLE],2017-11-09 15:43:29,11,-67,32.10383315104991,35.20688264630735,670,6,WIFI
1c:b9:c4:16:ec:5c,Ariel_University,[ESS][BLE],2017-11-09 15:43:41,48,-71,32.10386554710567,35.20679580979049,669,5,WIFI
1c:b9:c4:16:18:7c,Ariel_University,[ESS][BLE],2017-11-09 15:43:41,52,-87,32.10386554710567,35.20679580979049,669,5,WIFI
1c:b9:c4:16:04:d8,Ariel_University,[ESS][BLE],2017-11-09 15:43:41,1,-83,32.10386554710567,35.20679580979049,669,5,WIFI
1c:b9:c4:16:ec:5c,Ariel_University,[ESS][BLE],2017-11-09 15:43:43,48,-65,32.10387464147061,35.206773430109024,669,5,WIFI
1c:b9:c4:16:18:78,Ariel_University,[ESS][BLE],2017-11-09 15:43:43,1,-73,32.10387464147061,35.206773430109024,669,5,WIFI
ec:8c:a2:09:8c:7c,Ariel_University,[ESS][BLE],2017-11-09 15:43:43,48,-83,32.10387464147061,35.206773430109024,669,5,WIFI
1c:b9:c4:96:ec:57,,[WPA2-PSK-CCMP][ESS][BLE],2017-11-09 15:43:51,48,-77,32.103891908191144,35.20669958554208,669,6,WIFI
1c:b9:c4:15:36:8c,Ariel_University,[ESS][BLE],2017-11-09 15:43:51,44,-79,32.103891908191144,35.20669958554208,669,6,WIFI
ec:8c:a2:08:a3:2c,Ariel_University,[ESS][BLE],2017-11-09 15:43:51,36,-84,32.103891908191144,35.20669958554208,669,6,WIFI
ec:8c:a2:08:a3:28,Ariel_University,[ESS][BLE],2017-11-09 15:43:51,11,-79,32.103891908191144,35.20669958554208,669,6,WIFI
1c:b9:c4:16:ed:f8,Ariel_University,[ESS][BLE],2017-11-09 15:43:51,1,-80,32.103891908191144,35.20669958554208,669,6,WIFI
1c:b9:c4:15:44:38,Ariel_University,[ESS][BLE],2017-11-09 15:43:51,11,-80,32.103891908191144,35.20669958554208,669,6,WIFI
1c:b9:c4:15:44:3c,Ariel_University,[ESS][BLE],2017-11-09 15:43:51,36,-88,32.103891908191144,35.20669958554208,669,6,WIFI
1c:b9:c4:15:41:f8,Ariel_University,[ESS][BLE],2017-11-09 15:43:51,1,-81,32.103891908191144,35.20669958554208,669,6,WIFI
1c:b9:c4:16:ed:fc,Ariel_University,[ESS][BLE],2017-11-09 15:43:51,36,-90,32.103891908191144,35.20669958554208,669,6,WIFI
1c:b9:c4:15:41:fc,Ariel_University,[ESS][BLE],2017-11-09 15:43:51,44,-91,32.103891908191144,35.20669958554208,669,6,WIFI
1c:b9:c4:14:2b:18,Ariel_University,[ESS][BLE],2017-11-09 15:43:51,11,-87,32.103891908191144,35.20669958554208,669,6,WIFI
1c:b9:c4:15:36:88,Ariel_University,[ESS][BLE],2017-11-09 15:43:51,6,-87,32.103891908191144,35.20669958554208,669,6,WIFI
ec:8c:a2:08:a3:2c,Ariel_University,[ESS][BLE],2017-11-09 15:43:55,36,-77,32.10390573833138,35.20664133131504,669,6,WIFI
ec:8c:a2:08:a3:28,Ariel_University,[ESS][BLE],2017-11-09 15:43:55,11,-71,32.10390573833138,35.20664133131504,669,6,WIFI
1c:b9:c4:16:ed:f8,Ariel_University,[ESS][BLE],2017-11-09 15:43:55,1,-75,32.10390573833138,35.20664133131504,669,6,WIFI
1c:b9:c4:15:44:3c,Ariel_University,[ESS][BLE],2017-11-09 15:43:55,36,-79,32.10390573833138,35.20664133131504,669,6,WIFI
1c:b9:c4:16:ed:fc,Ariel_University,[ESS][BLE],2017-11-09 15:43:55,36,-82,32.10390573833138,35.20664133131504,669,6,WIFI
ec:8c:a2:88:a3:27,,[WPA2-PSK-CCMP][ESS][BLE],2017-11-09 15:43:55,36,-77,32.10390573833138,35.20664133131504,669,6,WIFI
1c:b9:c4:95:36:87,,[WPA2-PSK-CCMP][ESS][BLE],2017-11-09 15:43:55,44,-83,32.10390573833138,35.20664133131504,669,6,WIFI
1c:b9:c4:14:2b:1c,Ariel_University,[ESS][BLE],2017-11-09 15:43:55,36,-86,32.10390573833138,35.20664133131504,669,6,WIFI
24:c9:a1:36:52:f8,Ariel_University,[ESS],2017-11-09 15:43:55,1,-81,32.10390573833138,35.20664133131504,669,6,WIFI
1c:b9:c4:16:ed:f8,Ariel_University,[ESS][BLE],2017-11-09 15:43:59,1,-67,32.10392208304256,35.20658668130636,668,7,WIFI
1c:b9:c4:96:ed:f7,,[WPA2-PSK-CCMP][ESS][BLE],2017-11-09 15:43:59,36,-81,32.10392208304256,35.20658668130636,668,7,WIFI
1c:b9:c4:55:44:73,island-154470,[WPA2-PSK-CCMP][ESS][BLE],2017-11-09 15:43:59,9,-87,32.10392208304256,35.20658668130636,668,7,WIFI
ec:8c:a2:09:8c:78,Ariel_University,[ESS][BLE],2017-11-09 15:43:59,1,-76,32.10392208304256,35.20658668130636,668,7,WIFI
